what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1317154824224
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.saveAll",1317154843773
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1317154860418
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1317154863683
opened,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1317154871849
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1317154899486
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1317154904463
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1317154929268
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1317154953871
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1317155232470
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1317155916543
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1317155950629
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1317155952198
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1317155953829
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1317156033865
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1317156035703
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1317156041856
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1317156202379
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1317156203854
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1317156236454
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1317156251149
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1317156451268
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1317156451434
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1317156451600
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1317156451751
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1317156475114
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1317156475288
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1317156475453
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1317156475628
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1317156479546
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1317156479711
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1317156479877
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1317156480052
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1317156480266
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1317156513090
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1317156513254
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1317156513428
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1317156513610
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1317156524477
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.saveAll",1317156566035
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1317156594843
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1317156632046
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1317156635628
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1317174118153
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1317174123248
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1317174427314
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1317174482174
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1317226284150
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1317226285492
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1317228184563
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1317228602804
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1317228609846
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1317228609966
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1317228610000
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.saveAll",1317228631986
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1317228633084
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1317228645042
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1317228656901
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1317228669398
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.smartEnter",1317228672716
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1317228718761
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1317228729431
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1317228757634
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1317228757653
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1317228758538
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1317228768494
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1317228769213
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1317228776661
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1317228778023
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.navigate.backwardHistory",1317228778027
